order_id,customer_id,product_id,category,payment_method,order_time,price,quantity,total_amount,status
O483456,C62,P14,Clothing,Credit Card,2025-08-24 00:51:00,200.11,5,1000.55,Completed
O702233,C153,P50,Sports,Debit Card,2025-08-23 09:21:00,398.55,3,1195.65,Completed
O261833,C116,P40,Sports,PayPal,2025-08-24 07:42:00,171.94,2,343.88,Completed
O719528,C98,P15,Clothing,UPI,2025-08-24 13:40:00,477.12,1,477.12,Completed
O558716,C191,P22,Home,PayPal,2025-08-20 01:14:00,448.95,4,1795.8,Completed
O532745,C42,P18,Sports,Cash,2025-08-24 13:47:00,467.78,4,1871.12,Completed
O110511,C103,P30,Electronics,PayPal,2025-08-24 10:42:00,254.83,4,1019.32,Completed
O274355,C147,P18,Sports,Cash,2025-08-21 18:02:00,427.1,5,2135.5,Completed
O698899,C155,P49,Electronics,PayPal,2025-08-23 01:19:00,479.0,4,1916.0,Completed
O291010,C181,P14,Books,PayPal,2025-08-23 04:11:00,21.41,1,21.41,Completed
O599199,C165,P21,Books,Credit Card,2025-08-23 20:04:00,434.67,3,1304.01,Completed
O720743,C147,P5,Books,UPI,2025-08-22 13:59:00,413.57,4,1654.28,Completed
O726697,C74,P39,Sports,PayPal,2025-08-23 22:22:00,165.86,2,331.72,Completed
O821354,C56,P34,Electronics,Cash,2025-08-24 18:29:00,487.85,5,2439.25,Completed
O953032,C80,P5,Clothing,Cash,2025-08-24 01:48:00,10.24,4,40.96,Completed
O199352,C78,P43,Sports,Cash,2025-08-21 08:57:00,403.54,5,2017.7,Completed
O142643,C155,P26,Books,Credit Card,2025-08-20 13:00:00,153.81,3,461.43,Completed
O759253,C158,P33,Home,Cash,2025-08-21 16:22:00,348.95,2,697.9,Completed
O881342,C38,P46,Sports,Cash,2025-08-23 16:52:00,327.8,4,1311.2,Completed
O166153,C104,P47,Electronics,Credit Card,2025-08-24 15:56:00,127.11,4,508.44,Completed
O752615,C11,P45,Electronics,,2025-08-22 20:30:00,461.97,1,461.97,Completed
O434166,C27,P14,Clothing,UPI,2025-08-21 11:46:00,131.32,2,262.64,Completed
O852750,C61,P25,Sports,Cash,2025-08-24 21:14:00,151.3,5,756.5,Completed
O935746,C24,P20,Home,Debit Card,2025-08-22 07:44:00,52.05,1,52.05,Completed
O133263,C137,P46,Sports,PayPal,2025-08-23 04:16:00,325.18,1,325.18,Completed
O656070,C94,P27,Home,PayPal,2025-08-24 12:39:00,281.18,2,562.36,Completed
O238301,C156,P22,Clothing,PayPal,2025-08-21 18:30:00,121.95,1,121.95,Completed
O904040,C182,P18,,PayPal,2025-08-23 11:16:00,255.12,3,765.36,Completed
O931376,C46,P44,Clothing,UPI,2025-08-21 08:31:00,454.44,1,454.44,Completed
O647743,C1,P34,Home,UPI,2025-08-22 15:24:00,325.69,3,977.07,Completed
O921112,C177,P38,Electronics,PayPal,2025-08-22 06:44:00,342.84,3,1028.52,Completed
O219730,C114,P33,Clothing,Cash,2025-08-20 08:49:00,183.32,2,366.64,Completed
O124458,C98,P47,Electronics,UPI,2025-08-20 15:25:00,137.09,2,274.18,Completed
O803311,C111,P44,Sports,PayPal,2025-08-20 13:08:00,373.51,3,1120.53,Completed
O341993,C120,P38,Books,Cash,2025-08-22 00:30:00,317.59,4,1270.36,Completed
O303200,C67,P36,Clothing,Credit Card,2025-08-24 11:55:00,345.33,4,1381.32,Cancelled
O123625,C21,P3,Books,Debit Card,2025-08-21 17:33:00,13.81,4,55.24,Completed
O468216,C16,P2,Books,Cash,2025-08-24 08:32:00,423.3,4,1693.2,Completed
O796560,C174,P4,Clothing,Debit Card,2025-08-22 19:48:00,324.48,3,973.44,Cancelled
O708640,C62,P12,Electronics,PayPal,2025-08-20 06:25:00,335.38,4,1341.52,Completed
O990504,C59,P13,Clothing,Cash,2025-08-23 23:42:00,402.42,4,1609.68,Completed
O750484,C160,P22,Sports,Debit Card,2025-08-21 09:25:00,491.93,5,2459.65,Completed
O612486,C22,P4,Sports,Cash,2025-08-21 07:41:00,29.52,4,118.08,Completed
O632973,C166,P1,Electronics,PayPal,2025-08-20 06:22:00,462.27,1,462.27,Completed
O671343,C22,P27,Clothing,Debit Card,2025-08-23 02:03:00,116.02,3,348.06,Completed
O563746,C129,P37,Sports,PayPal,2025-08-23 00:10:00,190.08,4,760.32,Completed
O270283,C70,P32,Home,PayPal,2025-08-24 16:29:00,51.99,3,155.97,Completed
O361603,C179,P30,Clothing,Credit Card,2025-08-22 05:20:00,292.58,2,585.16,Completed
O792167,C139,P8,Clothing,Debit Card,2025-08-24 09:14:00,195.42,2,390.84,Completed
O928363,C126,P32,Books,Cash,2025-08-24 13:55:00,80.86,2,161.72,Completed
O657024,C16,P30,Books,Debit Card,2025-08-24 06:30:00,448.41,4,1793.64,Completed
O320902,C89,P27,Home,PayPal,2025-08-20 00:48:00,385.32,3,1155.96,Completed
O445514,C139,P50,Electronics,PayPal,2025-08-20 03:23:00,405.19,4,1620.76,Completed
O632968,C157,P47,Home,Cash,2025-08-23 09:53:00,174.88,3,524.64,Completed
O516007,C112,P31,Sports,Cash,2025-08-24 10:11:00,183.17,1,183.17,Completed
O224006,C96,P17,Sports,Cash,2025-08-22 03:43:00,413.71,3,1241.13,Completed
O698062,C84,P13,Home,Credit Card,2025-08-21 18:03:00,104.33,1,104.33,Completed
O602702,C90,P27,Home,PayPal,2025-08-23 11:14:00,304.68,1,304.68,Completed
O599000,C152,P45,Electronics,UPI,2025-08-22 14:47:00,368.12,2,736.24,Completed
O744565,C25,P14,Home,Debit Card,2025-08-22 19:36:00,210.5,2,421.0,Completed
O331738,C30,P49,Books,UPI,2025-08-22 00:25:00,244.38,2,488.76,Completed
O565677,C173,P14,Electronics,UPI,2025-08-24 23:49:00,138.5,2,277.0,Completed
O713358,C38,P16,Books,Cash,2025-08-21 07:08:00,214.64,4,858.56,Completed
O745951,C53,P18,Electronics,,2025-08-21 10:51:00,420.82,5,2104.1,Completed
O410366,C109,P6,Home,UPI,2025-08-23 01:00:00,316.17,5,1580.85,Completed
O370857,C158,P11,Electronics,Cash,2025-08-22 16:37:00,150.98,2,301.96,Completed
O338967,C27,P2,Electronics,Debit Card,2025-08-20 17:26:00,221.64,2,443.28,Completed
O432786,C54,P47,Clothing,UPI,2025-08-24 00:46:00,418.97,5,2094.85,Completed
O618988,C162,P26,Home,Cash,2025-08-22 23:22:00,39.31,3,117.93,Completed
O363469,C1,P42,Home,Cash,2025-08-23 12:33:00,209.96,2,419.92,Cancelled
O560955,C52,P19,Books,UPI,2025-08-24 10:34:00,174.19,2,348.38,Completed
O578939,C157,P35,Clothing,UPI,2025-08-20 18:40:00,147.79,1,147.79,Completed
O868437,C8,P48,Electronics,Debit Card,2025-08-20 01:28:00,340.46,3,1021.38,Completed
O819897,C62,P22,Books,Debit Card,2025-08-24 18:28:00,318.64,3,955.92,Completed
O229360,C178,P40,Electronics,UPI,2025-08-21 12:27:00,241.24,3,723.72,Cancelled
O349558,C89,P21,Electronics,UPI,2025-08-22 19:44:00,432.44,1,432.44,Completed
O658751,C82,P29,Home,Cash,2025-08-23 05:24:00,316.28,1,316.28,Completed
O480079,C165,P32,Clothing,Cash,2025-08-22 05:37:00,195.66,1,195.66,Completed
O677033,C120,P50,Electronics,UPI,2025-08-21 11:31:00,358.03,5,1790.15,Completed
O847967,C119,P24,Sports,Debit Card,2025-08-24 21:30:00,242.08,3,726.24,Completed
O540701,C91,P38,Clothing,PayPal,2025-08-22 07:27:00,427.42,5,2137.1,Completed
O753235,C86,P39,Home,Debit Card,2025-08-22 06:51:00,147.45,1,147.45,Completed
O429885,C82,P7,Clothing,Credit Card,2025-08-21 21:50:00,183.04,4,732.16,Completed
O320436,C59,P45,,Credit Card,2025-08-23 05:50:00,436.4,1,436.4,Completed
O872137,C57,P46,Sports,UPI,2025-08-21 04:57:00,430.55,4,1722.2,Completed
O452848,C161,P25,Clothing,UPI,2025-08-23 01:42:00,63.35,5,316.75,Completed
O871721,C185,P37,Electronics,UPI,2025-08-20 09:52:00,414.17,5,2070.85,Completed
O712895,C194,P23,Electronics,Cash,2025-08-20 03:21:00,411.63,4,1646.52,Completed
O940695,C119,P38,Sports,UPI,2025-08-24 00:17:00,400.88,2,801.76,Completed
O536252,C32,P6,Sports,Cash,2025-08-24 18:03:00,215.85,1,215.85,Completed
O235877,C23,P42,Electronics,Debit Card,2025-08-21 04:10:00,302.14,3,906.42,Completed
O425897,C176,P35,Books,UPI,2025-08-24 15:42:00,344.9,1,344.9,Completed
O461166,C147,P19,Home,Credit Card,2025-08-21 14:21:00,339.15,3,1017.45,Completed
O134490,C106,P27,Clothing,UPI,2025-08-21 10:29:00,265.25,5,1326.25,Completed
O455877,C175,P39,Clothing,Cash,2025-08-24 03:41:00,147.48,1,147.48,Completed
O899551,C33,P19,Sports,PayPal,2025-08-21 09:20:00,422.85,5,2114.25,Completed
O459715,C79,P18,Clothing,Cash,2025-08-20 02:51:00,427.37,4,1709.48,Cancelled
O392615,C142,P43,Books,Cash,2025-08-23 09:00:00,271.91,5,1359.55,Completed
O641222,C11,P6,Sports,UPI,2025-08-24 23:51:00,447.17,1,447.17,Completed
O637669,C5,P3,Clothing,UPI,2025-08-20 17:14:00,363.11,3,1089.33,Cancelled
O771677,C146,P36,Electronics,PayPal,2025-08-20 13:11:00,119.58,3,358.74,Completed
O844216,C17,P50,Sports,Debit Card,2025-08-23 23:28:00,35.81,4,143.24,Completed
O705462,C77,P4,Clothing,Cash,2025-08-23 22:29:00,204.47,1,204.47,Completed
O520455,C81,P7,Clothing,Debit Card,2025-08-21 20:20:00,222.33,4,889.32,Completed
O539777,C138,P5,Home,UPI,2025-08-23 03:12:00,317.69,5,1588.45,Completed
O804272,C6,P2,Electronics,UPI,2025-08-22 16:44:00,287.37,5,1436.85,Completed
O121236,C64,P43,Clothing,Credit Card,2025-08-23 02:31:00,353.69,1,353.69,Completed
O663537,C148,P30,Books,Debit Card,2025-08-22 22:35:00,125.82,4,503.28,Completed
O767227,C170,P15,Clothing,PayPal,2025-08-20 13:11:00,196.01,2,392.02,Completed
O823332,C200,P11,Sports,Credit Card,2025-08-21 00:50:00,98.32,5,491.6,Completed
O792154,C168,P11,Home,Cash,2025-08-22 22:22:00,219.36,5,1096.8,Completed
O135501,C176,P11,Clothing,Debit Card,2025-08-24 19:32:00,162.24,1,162.24,Completed
O998180,C94,P2,Clothing,Credit Card,2025-08-24 00:29:00,364.77,1,364.77,Completed
O159709,C5,P5,Electronics,Cash,2025-08-23 21:36:00,198.9,3,596.7,Completed
O341181,C134,P39,Books,Debit Card,2025-08-20 09:59:00,432.96,1,432.96,Completed
O779076,C169,P14,Sports,UPI,2025-08-22 07:38:00,155.22,5,776.1,Completed
O995811,C89,P50,Electronics,Credit Card,2025-08-24 08:22:00,205.22,3,615.66,Completed
O159790,C83,P17,Electronics,PayPal,2025-08-23 21:54:00,129.83,1,129.83,Completed
O527020,C71,P21,Home,UPI,2025-08-22 06:43:00,204.14,4,816.56,Completed
O471531,C196,P40,Clothing,Credit Card,2025-08-22 03:49:00,312.46,1,312.46,Completed
O860687,C184,P41,Electronics,Debit Card,2025-08-22 07:09:00,458.23,2,916.46,Completed
O244598,C7,P31,Home,PayPal,2025-08-23 04:18:00,492.33,2,984.66,Cancelled
O971236,C8,P45,Sports,UPI,2025-08-21 11:35:00,483.39,3,1450.17,Cancelled
O879109,C179,P5,Books,Debit Card,2025-08-20 14:47:00,440.46,2,880.92,Completed
O770609,C63,P32,Home,Cash,2025-08-22 06:34:00,89.94,3,269.82,Completed
O648812,C150,P31,Clothing,Debit Card,2025-08-23 04:45:00,38.03,5,190.15,Completed
O503507,C145,P33,Sports,Credit Card,2025-08-24 01:55:00,317.47,4,1269.88,Completed
O958407,C35,P2,Home,PayPal,2025-08-22 16:37:00,253.76,1,253.76,Completed
O461508,C140,P34,Sports,PayPal,2025-08-21 20:49:00,350.72,1,350.72,Completed
O385854,C105,P18,Clothing,Credit Card,2025-08-21 14:52:00,95.97,4,383.88,Completed
O971364,C45,P41,Electronics,PayPal,2025-08-20 04:51:00,422.83,5,2114.15,Completed
O266577,C143,P41,Home,Debit Card,2025-08-20 14:40:00,414.95,1,414.95,Completed
O489750,C151,P13,Home,UPI,2025-08-21 08:49:00,314.44,4,1257.76,Completed
O324700,C6,P41,Books,Credit Card,2025-08-23 15:35:00,179.02,3,537.06,Completed
O613652,C3,P6,Books,PayPal,2025-08-24 08:25:00,51.91,3,155.73,Completed
O525083,C178,P45,Clothing,Debit Card,2025-08-21 14:04:00,222.02,2,444.04,Completed
O557462,C60,P22,Clothing,Credit Card,2025-08-22 23:50:00,302.15,1,302.15,Completed
O127936,C46,P7,Electronics,Cash,2025-08-23 18:52:00,413.56,2,827.12,Completed
O276128,C119,P5,Clothing,UPI,2025-08-24 22:15:00,444.68,4,1778.72,Completed
O900341,C24,P38,Home,PayPal,2025-08-23 01:19:00,61.48,4,245.92,Completed
O284052,C149,P46,Clothing,PayPal,2025-08-21 13:34:00,401.05,4,1604.2,Completed
O493687,C149,P1,Books,Credit Card,2025-08-21 01:49:00,294.8,2,589.6,Completed
O457640,C123,P6,Sports,PayPal,2025-08-23 10:55:00,334.58,4,1338.32,Completed
O609255,C54,P43,Books,PayPal,2025-08-22 19:54:00,389.15,1,389.15,Completed
O641825,C143,P42,Books,PayPal,2025-08-23 07:58:00,64.04,2,128.08,Completed
O191777,C39,P22,Clothing,UPI,2025-08-21 02:48:00,171.89,3,515.67,Completed
O988619,C186,P39,Clothing,UPI,2025-08-23 22:45:00,34.96,5,174.8,Completed
O462726,C81,P5,Electronics,Debit Card,2025-08-21 09:49:00,351.69,4,1406.76,Completed
O455639,C134,P40,Clothing,Debit Card,2025-08-21 23:06:00,488.59,2,977.18,Completed
O977213,C43,P27,Clothing,Debit Card,2025-08-24 09:51:00,416.53,1,416.53,Completed
O359504,C125,P35,Sports,UPI,2025-08-23 18:02:00,27.4,2,54.8,Completed
O636491,C81,P48,,PayPal,2025-08-21 14:18:00,89.82,5,449.1,Completed
O597223,C28,P49,Home,PayPal,2025-08-24 16:24:00,21.91,5,109.55,Completed
O886521,C36,P12,Sports,PayPal,2025-08-20 03:32:00,87.25,3,261.75,Completed
O918653,C124,P32,Books,Cash,2025-08-20 06:58:00,287.16,2,574.32,Completed
O199930,C67,P35,Sports,Credit Card,2025-08-22 23:40:00,279.15,4,1116.6,Completed
O440763,C124,P20,Electronics,Cash,2025-08-22 06:14:00,79.59,1,79.59,Completed
O178697,C159,P26,Books,PayPal,2025-08-23 01:41:00,290.76,4,1163.04,Completed
O555194,C48,P28,Electronics,Credit Card,2025-08-23 04:00:00,210.11,1,210.11,Completed
O815077,C122,P3,Electronics,PayPal,2025-08-24 10:39:00,293.45,2,586.9,Completed
O531451,C58,P49,Sports,Debit Card,2025-08-22 11:40:00,478.17,1,478.17,Completed
O271842,C189,P29,Clothing,UPI,2025-08-24 08:41:00,498.22,1,498.22,Cancelled
O859651,C136,P10,Sports,Cash,2025-08-20 15:47:00,342.33,2,684.66,Cancelled
O609801,C23,P8,Books,UPI,2025-08-22 01:43:00,249.86,1,249.86,Completed
O176412,C166,P21,Electronics,UPI,2025-08-23 01:13:00,136.46,5,682.3,Completed
O881076,C91,P12,Home,Credit Card,2025-08-20 08:29:00,58.55,5,292.75,Completed
O245128,C131,P15,Home,Cash,2025-08-23 13:08:00,199.72,5,998.6,Cancelled
O952097,C30,P24,Sports,Credit Card,2025-08-23 02:52:00,378.56,4,1514.24,Completed
O412761,C95,P29,Sports,Credit Card,2025-08-21 13:48:00,85.93,1,85.93,Completed
O936000,C108,P8,Electronics,PayPal,2025-08-22 14:28:00,420.83,5,2104.15,Completed
O722322,C21,P32,Sports,UPI,2025-08-20 06:43:00,268.88,2,537.76,Completed
O810486,C108,P38,Electronics,,2025-08-21 21:06:00,331.67,1,331.67,Completed
O581929,C196,P25,Home,PayPal,2025-08-21 16:34:00,456.8,3,1370.4,Completed
O169497,C59,P2,Sports,UPI,2025-08-24 10:42:00,449.72,2,899.44,Cancelled
O242451,C45,P25,Clothing,Cash,2025-08-21 11:41:00,447.8,4,1791.2,Completed
O240649,C48,P42,Clothing,Cash,2025-08-22 10:29:00,324.64,3,973.92,Cancelled
O570897,C154,P22,Home,Credit Card,2025-08-23 11:54:00,18.93,1,18.93,Completed
O606227,C142,P4,Home,Credit Card,2025-08-23 02:47:00,478.24,1,478.24,Completed
O925680,C176,P20,Electronics,Cash,2025-08-22 14:00:00,20.79,5,103.95,Completed
O444102,C28,P14,Books,UPI,2025-08-24 10:26:00,113.9,3,341.7,Completed
O973868,C116,P7,Clothing,Debit Card,2025-08-21 10:06:00,322.71,4,1290.84,Completed
O707004,C127,P8,Electronics,Debit Card,2025-08-20 10:10:00,85.12,2,170.24,Completed
O485206,C58,P45,Electronics,Cash,2025-08-21 17:34:00,70.76,1,70.76,Completed
O114606,C112,P6,Electronics,Debit Card,2025-08-21 05:00:00,87.2,4,348.8,Completed
O893025,C162,P35,Books,UPI,2025-08-22 01:28:00,368.65,5,1843.25,Completed
O361931,C37,P43,Sports,PayPal,2025-08-21 23:55:00,272.97,3,818.91,Completed
O413421,C187,P32,Electronics,PayPal,2025-08-24 12:03:00,262.48,4,1049.92,Completed
O822427,C92,P45,Sports,Debit Card,2025-08-21 03:46:00,137.61,1,137.61,Cancelled
O930636,C119,P31,Clothing,PayPal,2025-08-21 16:56:00,69.73,3,209.19,Completed
O823954,C91,P8,Clothing,UPI,2025-08-21 00:19:00,121.46,5,607.3,Cancelled
O563145,C20,P47,Sports,,2025-08-21 15:24:00,377.02,1,377.02,Completed
O290418,C10,P13,Electronics,Cash,2025-08-21 08:56:00,162.34,4,649.36,Completed
O904160,C56,P29,Electronics,PayPal,2025-08-23 10:51:00,291.15,5,1455.75,Completed
O750020,C165,P30,Electronics,UPI,2025-08-21 20:45:00,98.48,2,196.96,Cancelled
O555315,C63,P42,Books,Debit Card,2025-08-20 13:57:00,206.01,1,206.01,Completed
O128348,C44,P32,Books,Debit Card,2025-08-23 04:21:00,477.17,3,1431.51,Completed
O214823,C174,P36,Home,Cash,2025-08-22 14:44:00,486.38,5,2431.9,Cancelled
O952412,C90,P33,Electronics,UPI,2025-08-24 18:30:00,378.66,2,757.32,Completed
O565873,C185,P23,Books,Debit Card,2025-08-24 18:23:00,367.14,3,1101.42,Cancelled
O333281,C131,P15,Home,Credit Card,2025-08-22 08:05:00,359.51,4,1438.04,Completed
O667530,C54,P21,Home,PayPal,2025-08-22 13:20:00,486.11,2,972.22,Completed
O748665,C149,P50,Home,Cash,2025-08-24 11:11:00,381.53,2,763.06,Completed
O876902,C195,P5,Books,Debit Card,2025-08-21 05:43:00,144.86,2,289.72,Completed
O737142,C132,P22,Books,Credit Card,2025-08-23 18:18:00,132.23,1,132.23,Completed
O369275,C80,P41,Electronics,PayPal,2025-08-20 07:52:00,158.02,5,790.1,Completed
O460446,C40,P5,Books,Debit Card,2025-08-22 06:20:00,129.71,4,518.84,Completed
O994202,C128,P49,Sports,UPI,2025-08-22 08:22:00,300.51,2,601.02,Completed
O219644,C32,P42,Clothing,PayPal,2025-08-21 23:07:00,484.9,5,2424.5,Completed
O570768,C142,P35,Clothing,UPI,2025-08-24 09:49:00,260.57,3,781.71,Completed
O656025,C10,P24,Home,PayPal,2025-08-20 21:51:00,449.67,2,899.34,Completed
O248223,C89,P19,Clothing,Credit Card,2025-08-23 12:05:00,85.19,4,340.76,Completed
O118529,C176,P26,Books,Credit Card,2025-08-20 15:08:00,125.15,1,125.15,Completed
O639792,C103,P34,Electronics,UPI,2025-08-20 09:58:00,104.68,3,314.04,Completed
O264527,C136,P42,Electronics,Debit Card,2025-08-21 10:02:00,452.34,2,904.68,Completed
O468458,C89,P30,Electronics,Debit Card,2025-08-23 06:06:00,474.96,2,949.92,Completed
O123402,C40,P4,Home,Debit Card,2025-08-24 18:27:00,313.0,5,1565.0,Cancelled
O177655,C101,P43,Clothing,UPI,2025-08-20 15:20:00,480.51,5,2402.55,Completed
O843106,C132,P26,Books,Cash,2025-08-24 01:03:00,130.34,2,260.68,Completed
O959688,C119,P21,Clothing,Credit Card,2025-08-21 11:49:00,448.12,5,2240.6,Completed
O558737,C51,P47,Electronics,PayPal,2025-08-21 17:01:00,185.36,4,741.44,Completed
O700694,C60,P32,Books,PayPal,2025-08-20 04:19:00,147.39,1,147.39,Completed
O788002,C54,P46,Home,Debit Card,2025-08-24 09:04:00,326.82,3,980.46,Completed
O252310,C113,P10,Home,Cash,2025-08-21 21:52:00,265.11,2,530.22,Completed
O868806,C34,P39,Books,Credit Card,2025-08-21 03:23:00,231.98,3,695.94,Completed
O718370,C163,P33,Clothing,PayPal,2025-08-21 23:49:00,64.61,5,323.05,Completed
O489268,C196,P33,Electronics,Cash,2025-08-23 20:27:00,345.21,5,1726.05,Completed
O389734,C128,P25,Books,Cash,2025-08-20 13:48:00,265.43,3,796.29,Cancelled
O481184,C29,P11,Home,,2025-08-23 19:42:00,353.44,1,353.44,Completed
O728455,C180,P3,Clothing,Credit Card,2025-08-21 00:46:00,355.25,3,1065.75,Completed
O392694,C151,P18,Home,UPI,2025-08-20 16:28:00,238.9,5,1194.5,Completed
O175764,C6,P27,Clothing,PayPal,2025-08-24 17:54:00,434.69,2,869.38,Cancelled
O478244,C172,P15,Sports,Credit Card,2025-08-24 23:44:00,123.32,1,123.32,Completed
O936371,C196,P21,Home,UPI,2025-08-23 23:56:00,276.47,5,1382.35,Completed
O902347,C125,P22,Clothing,Credit Card,2025-08-20 16:36:00,460.63,1,460.63,Completed
O498261,C89,P41,Home,Cash,2025-08-22 20:07:00,196.92,1,196.92,Completed
O487260,C40,P25,Sports,PayPal,2025-08-24 02:29:00,161.64,4,646.56,Completed
O144098,C165,P13,Sports,Debit Card,2025-08-21 07:13:00,493.57,2,987.14,Completed
O662804,C109,P15,Electronics,PayPal,2025-08-22 02:36:00,100.28,4,401.12,Completed
O595094,C187,P40,Clothing,,2025-08-22 02:02:00,420.5,1,420.5,Completed
O256132,C136,P2,Home,Credit Card,2025-08-21 13:48:00,307.92,1,307.92,Completed
O250317,C151,P13,Clothing,Cash,2025-08-20 21:58:00,25.51,2,51.02,Completed
O459994,C150,P8,Clothing,Cash,2025-08-24 21:37:00,314.78,5,1573.9,Completed
O911871,C94,P19,Clothing,PayPal,2025-08-23 14:57:00,175.64,3,526.92,Completed
O471950,C38,P20,Sports,UPI,2025-08-22 03:04:00,133.25,3,399.75,Completed
O557204,C159,P49,Clothing,Cash,2025-08-24 19:52:00,97.94,1,97.94,Completed
O447026,C123,P15,Books,PayPal,2025-08-23 00:32:00,388.39,4,1553.56,Completed
O940481,C161,P16,Clothing,Credit Card,2025-08-22 04:45:00,189.84,2,379.68,Completed
O589290,C183,P27,Books,Debit Card,2025-08-21 16:33:00,173.44,1,173.44,Completed
O222997,C143,P15,,Cash,2025-08-22 06:39:00,285.07,5,1425.35,Completed
O885559,C172,P31,Home,Debit Card,2025-08-22 02:35:00,405.66,2,811.32,Completed
O705708,C66,P43,Home,Credit Card,2025-08-20 08:13:00,335.01,5,1675.05,Completed
O903322,C147,P15,Electronics,Cash,2025-08-24 20:07:00,238.54,4,954.16,Completed
O468034,C23,P3,Home,PayPal,2025-08-24 03:20:00,472.85,5,2364.25,Completed
O527278,C134,P30,Electronics,Credit Card,2025-08-21 08:20:00,158.65,5,793.25,Completed
O150260,C145,P22,,Debit Card,2025-08-23 00:57:00,91.66,5,458.3,Cancelled
O421678,C194,P4,Sports,PayPal,2025-08-21 23:43:00,416.45,2,832.9,Completed
O786505,C84,P47,Books,Cash,2025-08-22 19:13:00,187.94,5,939.7,Completed
O961863,C58,P46,Books,Cash,2025-08-21 05:16:00,291.84,2,583.68,Completed
O836288,C9,P30,Sports,Debit Card,2025-08-20 22:48:00,491.34,2,982.68,Completed
O629475,C90,P13,Books,Debit Card,2025-08-21 15:53:00,99.44,4,397.76,Completed
O882954,C55,P30,Clothing,Debit Card,2025-08-24 20:43:00,408.09,5,2040.45,Completed
O533703,C94,P7,Clothing,UPI,2025-08-20 02:08:00,31.64,5,158.2,Completed
O401200,C50,P30,Electronics,PayPal,2025-08-22 16:42:00,320.04,2,640.08,Completed
O900962,C145,P17,Books,UPI,2025-08-21 01:37:00,79.32,3,237.96,Completed
O606431,C138,P45,Sports,Credit Card,2025-08-22 13:22:00,30.48,3,91.44,Completed
O777807,C184,P28,Books,Credit Card,2025-08-24 00:37:00,124.66,4,498.64,Cancelled
O403739,C189,P28,Home,Debit Card,2025-08-22 00:30:00,77.78,5,388.9,Completed
O418326,C65,P48,Electronics,Debit Card,2025-08-22 10:21:00,194.85,2,389.7,Completed
O427710,C155,P22,Books,Debit Card,2025-08-24 19:50:00,102.85,4,411.4,Completed
O147602,C118,P14,Books,Debit Card,2025-08-22 03:59:00,349.84,3,1049.52,Completed
O618277,C170,P18,Sports,UPI,2025-08-23 14:46:00,487.34,1,487.34,Completed
O481523,C43,P39,Sports,PayPal,2025-08-24 00:03:00,496.97,5,2484.85,Completed
O276976,C178,P37,Sports,Cash,2025-08-23 02:14:00,483.63,1,483.63,Completed
O296027,C138,P40,Sports,Cash,2025-08-20 00:27:00,466.25,4,1865.0,Completed
O316191,C179,P43,Sports,Credit Card,2025-08-20 14:57:00,52.69,3,158.07,Completed
O628002,C67,P2,Clothing,PayPal,2025-08-22 18:32:00,492.14,2,984.28,Completed
O255480,C39,P32,Sports,Cash,2025-08-24 19:00:00,402.12,5,2010.6,Completed
O800212,C87,P36,Home,Debit Card,2025-08-23 23:31:00,72.31,4,289.24,Completed
O711488,C147,P48,Clothing,PayPal,2025-08-20 01:43:00,300.21,4,1200.84,Completed
O828834,C180,P26,Home,UPI,2025-08-20 02:28:00,223.21,1,223.21,Completed
O894400,C32,P40,Books,UPI,2025-08-24 10:49:00,36.54,2,73.08,Cancelled
O368678,C125,P30,Electronics,UPI,2025-08-22 18:51:00,310.56,2,621.12,Completed
O718078,C194,P37,Home,Debit Card,2025-08-21 18:07:00,410.99,2,821.98,Completed
O725914,C155,P19,Sports,Cash,2025-08-22 19:43:00,264.81,5,1324.05,Completed
O353294,C115,P29,Clothing,Credit Card,2025-08-23 17:33:00,421.13,4,1684.52,Completed
O275345,C133,P6,Home,Cash,2025-08-21 16:09:00,88.07,4,352.28,Completed
O800626,C5,P19,Home,Cash,2025-08-23 20:06:00,77.83,5,389.15,Completed
O972317,C84,P1,Books,Credit Card,2025-08-22 18:44:00,462.19,4,1848.76,Completed
O901917,C188,P33,Home,UPI,2025-08-20 03:36:00,438.93,2,877.86,Completed
O262340,C197,P29,Home,Credit Card,2025-08-23 11:45:00,188.11,5,940.55,Completed
O855691,C33,P34,Clothing,Credit Card,2025-08-24 03:54:00,350.4,5,1752.0,Completed
O637564,C98,P20,Home,Credit Card,2025-08-24 10:28:00,409.55,1,409.55,Completed
O948392,C92,P31,Electronics,UPI,2025-08-24 00:46:00,386.85,2,773.7,Cancelled
O914843,C198,P8,Sports,Credit Card,2025-08-21 13:28:00,276.12,3,828.36,Completed
O284596,C71,P43,Books,Debit Card,2025-08-21 23:25:00,273.86,2,547.72,Completed
O832945,C152,P42,Books,PayPal,2025-08-21 15:24:00,61.67,4,246.68,Completed
O251649,C182,P7,Electronics,Cash,2025-08-23 09:56:00,47.23,1,47.23,Completed
O140366,C68,P22,Sports,Credit Card,2025-08-24 02:10:00,10.96,1,10.96,Cancelled
