activity_id,student_id,course_id,activity_type,activity_time,device,location,duration_minutes
A487658,S74,C3,Login,2025-08-25 21:21:00,Tablet,India,
A649111,S141,C7,Attempt_Quiz,2025-08-25 23:03:00,Desktop,USA,47.0
A266709,S24,C5,Complete_Course,2025-08-24 22:58:00,Mobile,Australia,
A879649,S136,C15,Login,2025-08-24 12:34:00,Tablet,India,
A726802,S64,C14,Watch_Video,2025-08-20 11:56:00,Mobile,USA,10.0
A257502,S126,C16,Login,2025-08-23 19:36:00,Tablet,USA,
A347361,S56,C7,Forum_Post,2025-08-21 20:26:00,Tablet,UK,
A612387,S12,C19,Complete_Course,2025-08-21 22:30:00,Desktop,USA,
A805743,S66,C11,Watch_Video,2025-08-26 08:44:00,Mobile,Canada,58.0
A250973,S79,C13,Login,2025-08-26 13:15:00,Desktop,USA,
A208340,S56,C4,Complete_Course,2025-08-24 00:42:00,Tablet,UK,
A144184,S9,C19,Forum_Post,2025-08-22 22:00:00,Desktop,Canada,
A696334,S127,C14,Login,2025-08-26 02:57:00,Tablet,Canada,
A202889,S98,C10,Attempt_Quiz,2025-08-25 01:38:00,Tablet,Australia,52.0
A995486,S128,C19,Login,2025-08-23 02:48:00,Desktop,UK,
A827655,S31,C5,Login,2025-08-21 00:03:00,Tablet,USA,
A186767,S25,C5,Forum_Post,2025-08-23 14:10:00,Desktop,India,
A191555,S148,C13,Login,2025-08-22 10:14:00,Desktop,India,
A680872,S97,C18,Complete_Course,2025-08-21 11:01:00,Mobile,India,
A999195,S114,C16,Complete_Course,2025-08-25 18:13:00,Mobile,Australia,
A843855,S115,C15,Forum_Post,2025-08-25 09:20:00,Mobile,India,
A720078,S103,C10,Complete_Course,2025-08-26 21:00:00,Tablet,Australia,
A101615,S77,C16,Watch_Video,2025-08-22 18:11:00,Tablet,Australia,7.0
A218708,S99,C10,Attempt_Quiz,2025-08-24 04:25:00,Tablet,Canada,20.0
A123964,S123,C5,Watch_Video,2025-08-24 00:13:00,Tablet,Canada,28.0
A799191,S49,C17,Attempt_Quiz,2025-08-26 05:52:00,Desktop,UK,20.0
A550701,S34,C18,Complete_Course,2025-08-24 00:29:00,,Australia,
A627550,S118,C6,Complete_Course,2025-08-26 10:37:00,Desktop,Australia,
A812853,S117,C16,Attempt_Quiz,2025-08-24 10:13:00,Tablet,USA,60.0
A466253,S83,C2,Login,2025-08-22 21:44:00,Desktop,USA,
A467366,S120,C5,Watch_Video,2025-08-26 07:29:00,Tablet,Canada,53.0
A281789,S82,C8,Login,2025-08-24 07:17:00,Tablet,UK,
A797848,S107,C8,Login,2025-08-22 07:54:00,Mobile,UK,
A577542,S47,C17,Forum_Post,2025-08-20 10:58:00,Tablet,USA,
A750733,S99,C10,Login,2025-08-23 20:32:00,Tablet,India,
A239441,S145,C6,Attempt_Quiz,2025-08-20 09:03:00,Tablet,Canada,57.0
A159528,S145,C16,Login,2025-08-25 06:28:00,Tablet,UK,
A133698,S46,C3,Complete_Course,2025-08-22 11:02:00,Desktop,Australia,
A493236,S105,C18,Complete_Course,2025-08-24 15:45:00,Mobile,UK,
A545811,S105,C19,Login,2025-08-23 19:07:00,Desktop,India,
A479691,S48,C10,Forum_Post,2025-08-26 04:09:00,Desktop,India,
A508276,S147,C2,Watch_Video,2025-08-23 02:20:00,Desktop,India,13.0
A310469,S122,C15,Watch_Video,2025-08-25 06:24:00,Mobile,Australia,46.0
A169761,S82,C1,Forum_Post,2025-08-21 21:21:00,Mobile,India,
A970837,S139,C8,Attempt_Quiz,2025-08-23 09:38:00,Desktop,UK,6.0
A794731,S140,C12,Forum_Post,2025-08-26 11:05:00,,USA,
A660979,S141,C9,Complete_Course,2025-08-23 13:12:00,Tablet,USA,
A479963,S81,C7,Attempt_Quiz,2025-08-24 05:12:00,Mobile,Australia,26.0
A333866,S147,C15,Watch_Video,2025-08-24 14:35:00,Desktop,Australia,26.0
A415020,S128,C6,Watch_Video,2025-08-21 09:20:00,Desktop,Australia,18.0
A813323,S103,C8,Login,2025-08-26 01:44:00,Desktop,Australia,
A690564,S129,C9,Login,2025-08-25 19:44:00,Tablet,USA,
A907548,S79,C6,Attempt_Quiz,2025-08-25 02:21:00,Tablet,India,43.0
A772131,S106,C9,Complete_Course,2025-08-22 03:52:00,Tablet,Canada,
A412173,S90,C20,Attempt_Quiz,2025-08-20 12:41:00,Desktop,Australia,20.0
A863494,S76,C13,Login,2025-08-23 13:32:00,Desktop,UK,
A511631,S48,C19,Login,2025-08-21 05:02:00,Mobile,Australia,
A208979,S133,C8,Forum_Post,2025-08-20 19:20:00,Desktop,India,
A535377,S103,C7,Login,2025-08-20 12:16:00,Mobile,UK,
A680724,S83,C8,Login,2025-08-26 13:46:00,Tablet,India,
A975695,S15,C6,Watch_Video,2025-08-24 02:59:00,Tablet,Canada,55.0
A918705,S138,C4,Watch_Video,2025-08-20 03:39:00,Desktop,India,50.0
A651166,S29,C11,Watch_Video,2025-08-23 15:20:00,Mobile,Australia,7.0
A162147,S10,C5,Login,2025-08-23 03:10:00,Mobile,Australia,
A116905,S54,C16,Attempt_Quiz,2025-08-26 20:04:00,Tablet,UK,12.0
A824205,S28,C1,Login,2025-08-23 04:42:00,Tablet,USA,
A875495,S40,C10,Login,2025-08-20 16:36:00,Desktop,UK,
A731260,S29,C9,Forum_Post,2025-08-22 19:17:00,Tablet,Australia,
A604246,S78,C15,Login,2025-08-22 10:42:00,Mobile,Australia,
A121900,S112,C13,Forum_Post,2025-08-25 11:42:00,Tablet,USA,
A252273,S128,C17,Attempt_Quiz,2025-08-22 11:17:00,Tablet,UK,37.0
A891540,S5,C5,Complete_Course,2025-08-26 05:50:00,Mobile,USA,
A156500,S34,C7,Attempt_Quiz,2025-08-22 10:41:00,Tablet,Australia,50.0
A665233,S61,C9,Attempt_Quiz,2025-08-24 05:23:00,Mobile,Canada,30.0
A784497,S44,C13,Forum_Post,2025-08-25 07:38:00,Mobile,UK,
A788135,S58,C13,Attempt_Quiz,2025-08-23 07:50:00,Desktop,India,7.0
A365203,S98,C7,Forum_Post,2025-08-22 09:41:00,Desktop,UK,
A119467,S116,C16,Complete_Course,2025-08-20 23:50:00,Mobile,India,
A349939,S117,C18,Attempt_Quiz,2025-08-20 07:19:00,Tablet,USA,7.0
A929809,S35,C4,Forum_Post,2025-08-24 18:27:00,Mobile,UK,
A250819,S121,C14,Login,2025-08-21 07:32:00,Mobile,UK,
A678425,S16,C17,Watch_Video,2025-08-25 13:58:00,Mobile,USA,8.0
A906180,S138,C13,Forum_Post,2025-08-24 23:04:00,Mobile,,
A196144,S120,C16,Login,2025-08-24 03:54:00,Tablet,India,
A889407,S92,C20,Watch_Video,2025-08-26 19:30:00,Mobile,Australia,23.0
A553874,S94,C7,Watch_Video,2025-08-21 22:55:00,Desktop,India,33.0
A502023,S62,C1,Attempt_Quiz,2025-08-26 21:31:00,Tablet,USA,39.0
A773322,S109,C19,Login,2025-08-21 01:08:00,Tablet,Canada,
A464506,S9,C19,Forum_Post,2025-08-25 07:58:00,,UK,
A526386,S121,C12,Attempt_Quiz,2025-08-25 03:53:00,Desktop,India,7.0
A210866,S10,C19,Login,2025-08-22 07:37:00,Desktop,USA,
A254650,S44,C1,Forum_Post,2025-08-22 14:31:00,Tablet,Australia,
A356781,S133,C11,Attempt_Quiz,2025-08-21 05:41:00,Desktop,Australia,32.0
A883106,S93,C17,Forum_Post,2025-08-26 12:31:00,Desktop,Canada,
A520909,S35,C16,Login,2025-08-22 19:24:00,Tablet,UK,
A235113,S25,C12,Login,2025-08-23 17:14:00,Mobile,UK,
A535759,S118,C10,Forum_Post,2025-08-24 02:46:00,,Australia,
A549051,S88,C10,Forum_Post,2025-08-20 11:25:00,Tablet,UK,
A546938,S4,C14,Complete_Course,2025-08-20 16:07:00,Desktop,Australia,
A336416,S26,C19,Complete_Course,2025-08-21 08:38:00,Mobile,India,
A609322,S30,C16,Attempt_Quiz,2025-08-21 11:57:00,Desktop,USA,22.0
A786801,S36,C20,Complete_Course,2025-08-26 15:49:00,Desktop,,
A610260,S73,C17,Forum_Post,2025-08-25 22:06:00,Desktop,USA,
A509680,S5,C20,Complete_Course,2025-08-21 02:15:00,Mobile,USA,
A486864,S20,C13,Attempt_Quiz,2025-08-22 21:55:00,Tablet,Australia,6.0
A336468,S116,C15,Login,2025-08-26 12:46:00,Mobile,UK,
A982698,S121,C7,Login,2025-08-23 22:42:00,Mobile,UK,
A520780,S70,C5,Login,2025-08-21 23:17:00,Desktop,Canada,
A795640,S35,C3,Login,2025-08-22 17:43:00,Mobile,Australia,
A169242,S74,C20,Attempt_Quiz,2025-08-24 16:38:00,Tablet,UK,58.0
A153891,S39,C13,Attempt_Quiz,2025-08-26 09:02:00,Tablet,USA,27.0
A529924,S15,C13,Watch_Video,2025-08-21 15:17:00,Mobile,India,24.0
A966733,S2,C19,Login,2025-08-26 05:23:00,Desktop,India,
A702426,S32,C18,Forum_Post,2025-08-20 05:11:00,Desktop,India,
A690910,S138,C9,Attempt_Quiz,2025-08-23 07:26:00,Mobile,Canada,33.0
A756616,S24,C18,Forum_Post,2025-08-21 21:59:00,Mobile,Australia,
A730838,S2,C1,Forum_Post,2025-08-26 20:36:00,Desktop,Canada,
A682196,S8,C12,Complete_Course,2025-08-21 16:51:00,Tablet,USA,
A137602,S44,C13,Complete_Course,2025-08-26 13:38:00,Tablet,Canada,
A579033,S41,C17,Forum_Post,2025-08-23 07:56:00,Tablet,USA,
A629514,S121,C11,Watch_Video,2025-08-26 21:47:00,Desktop,Australia,42.0
A307530,S103,C19,Forum_Post,2025-08-23 09:10:00,Tablet,,
A814963,S147,C5,Forum_Post,2025-08-25 09:26:00,Mobile,UK,
A651538,S52,C6,Attempt_Quiz,2025-08-21 04:42:00,Desktop,Canada,15.0
A765312,S41,C9,Forum_Post,2025-08-20 15:18:00,Tablet,UK,
A257399,S56,C6,Login,2025-08-26 19:17:00,Desktop,Australia,
A471608,S45,C16,Attempt_Quiz,2025-08-25 03:54:00,,India,51.0
A585038,S83,C5,Attempt_Quiz,2025-08-20 00:33:00,Tablet,USA,35.0
A468924,S23,C19,Complete_Course,2025-08-21 11:17:00,Tablet,Australia,
A213910,S39,C3,Forum_Post,2025-08-23 12:43:00,Desktop,Canada,
A531100,S47,C3,Forum_Post,2025-08-25 22:05:00,Desktop,India,
A382589,S102,C19,Watch_Video,2025-08-23 23:20:00,Tablet,UK,16.0
A386627,S134,C13,Login,2025-08-25 02:37:00,Desktop,India,
A829132,S149,C17,Forum_Post,2025-08-22 17:27:00,Tablet,USA,
A711562,S54,C2,Complete_Course,2025-08-26 18:06:00,Mobile,Canada,
A852002,S8,C16,Forum_Post,2025-08-23 06:30:00,Desktop,Australia,
A556700,S136,C8,Attempt_Quiz,2025-08-25 01:26:00,Mobile,USA,24.0
A903021,S62,C13,Complete_Course,2025-08-26 01:31:00,Desktop,Australia,
A433288,S98,C17,Watch_Video,2025-08-23 17:04:00,Tablet,India,12.0
A373006,S105,C19,Complete_Course,2025-08-20 10:43:00,Mobile,Australia,
A744917,S96,C19,Watch_Video,2025-08-25 05:52:00,Desktop,Canada,2.0
A378755,S149,C11,Attempt_Quiz,2025-08-22 01:38:00,Tablet,India,25.0
A922912,S132,C20,Watch_Video,2025-08-26 16:27:00,Desktop,India,13.0
A846841,S91,C12,Watch_Video,2025-08-23 07:44:00,Mobile,India,23.0
A328058,S11,C2,Forum_Post,2025-08-23 18:25:00,Desktop,UK,
A710898,S104,C2,Forum_Post,2025-08-21 03:05:00,Tablet,India,
A683323,S10,C8,Forum_Post,2025-08-20 01:27:00,Desktop,Australia,
A185536,S80,C19,Watch_Video,2025-08-21 22:51:00,Mobile,Australia,16.0
A752323,S13,C12,Forum_Post,2025-08-23 00:34:00,Tablet,Australia,
A411216,S9,C6,Attempt_Quiz,2025-08-24 04:51:00,Tablet,USA,27.0
A966715,S73,C10,Login,2025-08-22 00:13:00,,India,
A428595,S80,C11,Attempt_Quiz,2025-08-22 15:01:00,Mobile,Canada,7.0
A198691,S78,C19,Forum_Post,2025-08-20 11:15:00,Tablet,Australia,
A971853,S42,C7,Watch_Video,2025-08-25 23:10:00,Mobile,India,33.0
A138773,S11,C7,Attempt_Quiz,2025-08-22 00:08:00,Mobile,India,50.0
A446730,S58,C9,Forum_Post,2025-08-23 03:18:00,Desktop,USA,
A854397,S137,C1,Forum_Post,2025-08-22 01:41:00,Mobile,India,
A903498,S103,C5,Attempt_Quiz,2025-08-23 16:42:00,Tablet,USA,26.0
A956285,S62,C5,Attempt_Quiz,2025-08-20 11:48:00,Desktop,Canada,56.0
A102686,S26,C11,Forum_Post,2025-08-21 14:48:00,Desktop,Australia,
A693596,S101,C12,Forum_Post,2025-08-24 23:51:00,Desktop,UK,
A309716,S4,C20,Complete_Course,2025-08-23 08:59:00,Mobile,Australia,
A796219,S2,C20,Complete_Course,2025-08-21 09:21:00,Mobile,UK,
A747555,S72,C1,Forum_Post,2025-08-20 00:30:00,Tablet,India,
A457559,S117,C5,Forum_Post,2025-08-24 18:10:00,Mobile,India,
A268744,S11,C14,Complete_Course,2025-08-22 23:12:00,Desktop,India,
A277772,S26,C14,Forum_Post,2025-08-21 04:44:00,Mobile,UK,
A266740,S63,C15,Forum_Post,2025-08-23 15:28:00,Tablet,USA,
A184740,S18,C11,Complete_Course,2025-08-23 22:26:00,Tablet,Australia,
A773018,S64,C13,Attempt_Quiz,2025-08-23 20:35:00,Tablet,India,48.0
A568692,S147,C1,Login,2025-08-23 20:05:00,Tablet,UK,
A763579,S38,C15,Forum_Post,2025-08-24 09:34:00,Desktop,Canada,
A685607,S88,C16,Forum_Post,2025-08-20 01:57:00,Tablet,Canada,
A146610,S27,C18,Forum_Post,2025-08-20 00:58:00,Mobile,India,
A225756,S60,C7,Attempt_Quiz,2025-08-22 12:25:00,Desktop,USA,45.0
A264422,S136,C9,Watch_Video,2025-08-24 14:20:00,Mobile,India,33.0
A363228,S134,C7,Login,2025-08-22 03:11:00,Desktop,Australia,
A418570,S68,C7,Forum_Post,2025-08-24 10:03:00,Mobile,UK,
A306596,S73,C20,Complete_Course,2025-08-25 08:57:00,Tablet,UK,
A902917,S10,C10,Forum_Post,2025-08-21 10:41:00,Mobile,Australia,
A541361,S77,C12,Complete_Course,2025-08-24 23:42:00,Tablet,USA,
A504409,S38,C2,Complete_Course,2025-08-22 01:11:00,Mobile,USA,
A752041,S66,C10,Forum_Post,2025-08-26 06:19:00,Desktop,Canada,
A735099,S40,C9,Watch_Video,2025-08-23 14:35:00,Desktop,USA,7.0
A302832,S150,C4,Watch_Video,2025-08-24 08:33:00,Desktop,India,26.0
A190054,S107,C14,Complete_Course,2025-08-24 07:05:00,Mobile,India,
A385466,S106,C1,Forum_Post,2025-08-24 18:07:00,Mobile,UK,
A640662,S2,C20,Forum_Post,2025-08-20 02:53:00,Mobile,India,
A141764,S32,C5,Login,2025-08-24 15:02:00,Mobile,India,
A968422,S122,C18,Complete_Course,2025-08-20 18:43:00,Tablet,UK,
A660210,S7,C6,Complete_Course,2025-08-26 05:38:00,Desktop,Australia,
A334211,S78,C3,Complete_Course,2025-08-26 22:09:00,Mobile,Australia,
A567910,S28,C11,Forum_Post,2025-08-24 03:00:00,Desktop,Australia,
A876831,S16,C3,Complete_Course,2025-08-20 19:07:00,Desktop,UK,
A837449,S64,C18,Watch_Video,2025-08-23 08:18:00,Mobile,USA,60.0
A135293,S54,C2,Complete_Course,2025-08-22 08:00:00,Tablet,India,
A905848,S45,C11,Complete_Course,2025-08-26 16:43:00,Desktop,Canada,
A682583,S71,C6,Login,2025-08-26 03:04:00,Tablet,India,
A879618,S18,C1,Forum_Post,2025-08-26 15:00:00,Mobile,Canada,
A252585,S24,C20,Forum_Post,2025-08-21 08:19:00,Desktop,USA,
A838406,S142,C6,Complete_Course,2025-08-21 21:27:00,Tablet,India,
A554808,S51,C7,Watch_Video,2025-08-26 11:29:00,Tablet,UK,11.0
A752330,S17,C3,Login,2025-08-25 23:26:00,Mobile,Australia,
A679241,S69,C13,Login,2025-08-21 03:09:00,Tablet,Australia,
A585755,S47,C17,Login,2025-08-21 08:50:00,Desktop,India,
A351738,S82,C2,Forum_Post,2025-08-20 22:42:00,Desktop,Australia,
A983694,S48,C13,Watch_Video,2025-08-21 23:33:00,Tablet,USA,13.0
A952176,S78,C7,Forum_Post,2025-08-22 18:27:00,Tablet,Canada,
A701630,S143,C15,Complete_Course,2025-08-26 04:52:00,Tablet,Australia,
A480063,S18,C17,Login,2025-08-21 08:52:00,Tablet,USA,
A900474,S82,C7,Forum_Post,2025-08-23 06:00:00,Desktop,Australia,
A797868,S62,C6,Complete_Course,2025-08-24 09:01:00,Desktop,USA,
A456988,S94,C15,Watch_Video,2025-08-25 06:08:00,Mobile,UK,20.0
A649664,S40,C15,Watch_Video,2025-08-22 01:55:00,Mobile,India,14.0
A227936,S82,C14,Forum_Post,2025-08-23 01:28:00,Desktop,Canada,
A379620,S102,C17,Attempt_Quiz,2025-08-24 00:07:00,Mobile,UK,14.0
A630043,S148,C13,Forum_Post,2025-08-26 17:55:00,,India,
A709266,S50,C1,Attempt_Quiz,2025-08-23 18:48:00,Tablet,USA,5.0
A220511,S2,C19,Complete_Course,2025-08-26 15:07:00,Desktop,Canada,
A711214,S17,C18,Forum_Post,2025-08-20 20:17:00,Tablet,UK,
A238590,S23,C18,Complete_Course,2025-08-25 17:47:00,Tablet,USA,
A710341,S86,C10,Complete_Course,2025-08-25 17:32:00,Mobile,USA,
A428512,S56,C10,Attempt_Quiz,2025-08-24 11:09:00,Tablet,Canada,31.0
A795411,S123,C3,Watch_Video,2025-08-20 19:49:00,Tablet,India,45.0
A179480,S138,C11,Attempt_Quiz,2025-08-20 15:32:00,Tablet,Canada,42.0
A317562,S87,C18,Forum_Post,2025-08-22 13:24:00,Tablet,Canada,
A865413,S71,C2,Watch_Video,2025-08-26 14:20:00,Desktop,India,41.0
A696957,S36,C15,Complete_Course,2025-08-24 12:45:00,Mobile,India,
A327608,S120,C2,Login,2025-08-26 22:06:00,Mobile,UK,
A740263,S118,C3,Forum_Post,2025-08-23 22:49:00,Mobile,USA,
A515682,S142,C18,Attempt_Quiz,2025-08-25 16:48:00,Tablet,Australia,59.0
A373088,S60,C12,Complete_Course,2025-08-24 13:16:00,Mobile,USA,
A299925,S132,C5,Forum_Post,2025-08-26 06:52:00,Mobile,Canada,
A652453,S131,C3,Watch_Video,2025-08-21 18:34:00,Desktop,USA,51.0
A656655,S138,C14,Complete_Course,2025-08-25 14:04:00,Mobile,UK,
A125444,S112,C3,Login,2025-08-20 20:28:00,Mobile,UK,
A191996,S37,C3,Attempt_Quiz,2025-08-26 19:27:00,Mobile,India,5.0
A828311,S67,C2,Watch_Video,2025-08-23 02:10:00,Mobile,UK,38.0
A191327,S106,C15,Attempt_Quiz,2025-08-23 12:37:00,Mobile,Australia,44.0
A971659,S5,C15,Forum_Post,2025-08-20 11:26:00,Tablet,UK,
A732996,S4,C6,Forum_Post,2025-08-26 14:46:00,,Australia,
A995368,S13,C20,Login,2025-08-21 10:21:00,Tablet,UK,
A525905,S69,C3,Attempt_Quiz,2025-08-24 00:03:00,Desktop,Australia,13.0
A908041,S131,C12,Watch_Video,2025-08-24 13:41:00,Mobile,USA,8.0
A988244,S83,C4,Watch_Video,2025-08-22 14:26:00,Tablet,Canada,20.0
A722808,S13,C13,Complete_Course,2025-08-21 00:24:00,Mobile,UK,
A461933,S98,C9,Forum_Post,2025-08-25 17:42:00,Tablet,India,
A873620,S40,C12,Forum_Post,2025-08-22 22:17:00,Desktop,USA,
A684814,S45,C15,Login,2025-08-22 01:17:00,,UK,
A667082,S63,C6,Attempt_Quiz,2025-08-24 19:30:00,Mobile,Canada,54.0
A123856,S41,C17,Complete_Course,2025-08-23 02:28:00,Mobile,Australia,
A844474,S62,C2,Login,2025-08-22 19:51:00,,UK,
A705955,S67,C3,Forum_Post,2025-08-23 05:23:00,Mobile,USA,
A330873,S147,C4,Attempt_Quiz,2025-08-26 22:34:00,Tablet,USA,27.0
A959134,S88,C18,Forum_Post,2025-08-20 08:28:00,Desktop,Canada,
A266180,S18,C4,Complete_Course,2025-08-26 00:18:00,Mobile,Australia,
A742866,S89,C18,Watch_Video,2025-08-22 06:33:00,Desktop,Australia,13.0
A964065,S149,C16,Watch_Video,2025-08-26 07:56:00,Mobile,UK,14.0
A149041,S28,C19,Watch_Video,2025-08-23 19:57:00,Mobile,Canada,19.0
A951408,S145,C8,Complete_Course,2025-08-24 17:23:00,Mobile,Canada,
A846063,S123,C5,Watch_Video,2025-08-22 14:30:00,Mobile,Australia,50.0
A337884,S146,C10,Complete_Course,2025-08-23 22:07:00,Mobile,India,
A919505,S110,C8,Complete_Course,2025-08-26 01:56:00,Desktop,India,
A376688,S112,C8,Login,2025-08-20 02:58:00,Tablet,UK,
A119876,S34,C9,Login,2025-08-20 11:11:00,Desktop,USA,
A586773,S84,C18,Watch_Video,2025-08-20 11:52:00,Desktop,UK,14.0
A367445,S132,C7,Login,2025-08-25 17:38:00,Tablet,India,
A423051,S135,C3,Attempt_Quiz,2025-08-23 23:35:00,Tablet,UK,1.0
A239149,S57,C5,Watch_Video,2025-08-25 02:36:00,Mobile,USA,48.0
A129729,S1,C12,Attempt_Quiz,2025-08-22 18:23:00,Desktop,Canada,34.0
A871338,S131,C14,Watch_Video,2025-08-23 21:32:00,Mobile,Australia,10.0
A907054,S141,C20,Watch_Video,2025-08-24 14:58:00,Mobile,India,11.0
A348743,S36,C4,Forum_Post,2025-08-21 09:51:00,Mobile,USA,
A216051,S138,C3,Watch_Video,2025-08-21 08:35:00,Desktop,Australia,49.0
A854059,S78,C18,Login,2025-08-22 05:29:00,Tablet,India,
A431793,S101,C3,Complete_Course,2025-08-20 22:51:00,Mobile,Canada,
A804815,S42,C19,Forum_Post,2025-08-21 17:59:00,Mobile,India,
A193292,S59,C20,Login,2025-08-20 21:34:00,Tablet,India,
A442671,S33,C19,Login,2025-08-25 17:21:00,Mobile,USA,
A687100,S42,C8,Forum_Post,2025-08-21 01:29:00,Desktop,UK,
A855728,S102,C5,Complete_Course,2025-08-25 20:55:00,Mobile,India,
A346837,S126,C10,Complete_Course,2025-08-21 14:11:00,Mobile,Australia,
A307798,S142,C18,Forum_Post,2025-08-21 11:55:00,,India,
A211607,S144,C20,Forum_Post,2025-08-20 22:37:00,,USA,
A158679,S93,C18,Attempt_Quiz,2025-08-26 01:01:00,Tablet,India,51.0
A187648,S43,C17,Complete_Course,2025-08-23 01:26:00,Tablet,Australia,
A328135,S142,C8,Attempt_Quiz,2025-08-22 14:04:00,Mobile,Australia,48.0
A496682,S125,C10,Forum_Post,2025-08-21 11:21:00,,India,
A200845,S116,C14,Attempt_Quiz,2025-08-26 21:20:00,Mobile,Canada,30.0
A943101,S12,C5,Forum_Post,2025-08-23 04:59:00,Tablet,UK,
A376781,S12,C13,Login,2025-08-23 05:55:00,Tablet,UK,
A493764,S33,C3,Forum_Post,2025-08-23 20:24:00,Mobile,UK,
A921433,S147,C2,Complete_Course,2025-08-25 18:36:00,Desktop,India,
A813636,S20,C17,Watch_Video,2025-08-21 10:37:00,Mobile,India,10.0
A544965,S100,C12,Watch_Video,2025-08-26 07:20:00,Tablet,India,48.0
A190917,S1,C13,Forum_Post,2025-08-22 07:49:00,Desktop,USA,
A698177,S108,C15,Watch_Video,2025-08-24 04:19:00,Mobile,Canada,41.0
A767670,S90,C5,Attempt_Quiz,2025-08-22 09:50:00,Tablet,USA,19.0
A131579,S8,C7,Watch_Video,2025-08-23 03:36:00,Desktop,India,20.0
A796117,S4,C20,Login,2025-08-24 13:29:00,Tablet,India,
A586715,S26,C11,Complete_Course,2025-08-20 07:38:00,Desktop,Australia,
A623455,S115,C6,Login,2025-08-24 22:08:00,Tablet,Australia,
A186323,S77,C10,Forum_Post,2025-08-23 07:52:00,Tablet,UK,
A647227,S53,C5,Forum_Post,2025-08-24 15:08:00,Tablet,UK,
A446459,S69,C2,Attempt_Quiz,2025-08-25 23:15:00,Tablet,Canada,41.0
A138441,S25,C16,Complete_Course,2025-08-24 22:52:00,Tablet,USA,
A291738,S56,C17,Login,2025-08-20 13:03:00,Mobile,India,
A702772,S53,C13,Attempt_Quiz,2025-08-23 00:28:00,Mobile,UK,40.0
A898539,S15,C12,Attempt_Quiz,2025-08-26 01:05:00,Tablet,UK,41.0
A226218,S62,C3,Attempt_Quiz,2025-08-24 02:20:00,Desktop,USA,1.0
A746707,S1,C4,Forum_Post,2025-08-23 10:03:00,Desktop,UK,
A161845,S41,C18,Watch_Video,2025-08-22 12:55:00,Tablet,,49.0
A827734,S81,C2,Watch_Video,2025-08-21 12:31:00,Desktop,UK,13.0
A981331,S9,C13,Complete_Course,2025-08-25 18:29:00,Mobile,India,
A597608,S86,C3,Complete_Course,2025-08-22 02:45:00,Desktop,India,
A524904,S36,C2,Forum_Post,2025-08-20 06:47:00,Mobile,UK,
A199171,S38,C17,Login,2025-08-23 13:37:00,Tablet,USA,
A860005,S137,C2,Complete_Course,2025-08-22 17:03:00,Tablet,USA,
A432942,S34,C6,Watch_Video,2025-08-23 11:25:00,Desktop,UK,53.0
A298761,S91,C10,Watch_Video,2025-08-25 15:53:00,Tablet,Canada,3.0
A801511,S143,C2,Login,2025-08-22 18:01:00,Desktop,Canada,
A929529,S31,C19,Attempt_Quiz,2025-08-23 00:05:00,Desktop,USA,27.0
A845644,S11,C6,Complete_Course,2025-08-26 09:42:00,Mobile,Canada,
A831847,S136,C6,Complete_Course,2025-08-24 07:07:00,Tablet,India,
A487091,S149,C7,Forum_Post,2025-08-24 20:37:00,Tablet,Canada,
A504423,S56,C5,Forum_Post,2025-08-21 23:46:00,Tablet,Canada,
A226164,S113,C2,Login,2025-08-26 18:59:00,Mobile,UK,
A938282,S68,C14,Forum_Post,2025-08-21 01:10:00,Tablet,Canada,
A576009,S49,C16,Attempt_Quiz,2025-08-23 05:14:00,Desktop,Canada,29.0
A781701,S134,C10,Attempt_Quiz,2025-08-26 16:46:00,Desktop,USA,35.0
A857824,S46,C16,Forum_Post,2025-08-22 01:24:00,Tablet,UK,
A901050,S8,C16,Forum_Post,2025-08-26 11:19:00,Mobile,USA,
A596541,S100,C6,Forum_Post,2025-08-24 21:04:00,Tablet,USA,
A810886,S17,C11,Login,2025-08-21 10:19:00,Tablet,Canada,
A431618,S44,C19,Forum_Post,2025-08-26 02:31:00,Tablet,UK,
A374645,S69,C11,Watch_Video,2025-08-20 14:24:00,Mobile,India,41.0
A376635,S119,C10,Forum_Post,2025-08-21 13:45:00,Desktop,UK,
A368279,S132,C6,Watch_Video,2025-08-23 00:51:00,,India,27.0
A820436,S131,C9,Login,2025-08-21 05:13:00,Desktop,USA,
A475460,S71,C5,Attempt_Quiz,2025-08-23 20:51:00,Mobile,Canada,14.0
A450423,S146,C19,Forum_Post,2025-08-24 18:29:00,Tablet,Canada,
A721597,S86,C14,Complete_Course,2025-08-26 15:30:00,Desktop,Canada,
A206465,S54,C11,Login,2025-08-20 21:08:00,Desktop,Australia,
A760093,S76,C18,Forum_Post,2025-08-23 20:05:00,Mobile,India,
A250670,S124,C14,Complete_Course,2025-08-22 10:22:00,Desktop,UK,
A796147,S112,C2,Login,2025-08-22 01:51:00,,USA,
A312408,S115,C13,Attempt_Quiz,2025-08-26 02:19:00,Desktop,Canada,1.0
A379645,S24,C9,Complete_Course,2025-08-20 08:49:00,Mobile,UK,
A903587,S77,C5,Complete_Course,2025-08-20 07:03:00,Mobile,Canada,
A352852,S52,C14,Login,2025-08-21 09:36:00,Desktop,UK,
A339708,S98,C2,Complete_Course,2025-08-22 13:17:00,Mobile,India,
