sensor_id,warehouse_id,timestamp,temperature,humidity,battery_level,status
S_W2_4,W2,2025-08-25 02:00:00,24.1,57.6,84.0,OK
S_W24_1,W24,2025-08-25 00:05:00,26.7,69.9,85.9,OK
S_W38_5,W38,2025-08-25 02:05:00,23.8,64.7,55.3,OK
S_W8_5,W8,2025-08-25 01:50:00,26.5,59.7,75.9,OK
S_W15_4,W15,2025-08-25 04:10:00,30.3,61.8,91.3,OK
S_W14_3,W14,2025-08-25 03:15:00,25.6,55.8,87.4,OK
S_W34_5,W34,2025-08-25 02:40:00,22.7,55.8,78.5,OK
S_W7_3,W7,2025-08-25 02:40:00,26.9,64.1,70.8,OK
S_W44_2,W44,2025-08-25 00:45:00,26.8,58.9,54.0,OK
S_W48_2,W48,2025-08-25 05:05:00,25.9,54.3,77.3,OK
S_W14_4,W14,2025-08-25 01:15:00,24.1,54.0,50.9,OK
S_W45_1,W45,2025-08-25 02:10:00,28.5,65.0,53.4,OK
S_W44_2,W44,2025-08-25 00:20:00,21.9,56.1,93.4,OK
S_W39_1,W39,2025-08-25 00:10:00,27.1,49.9,87.4,OK
S_W33_3,W33,2025-08-25 02:50:00,28.7,61.0,95.3,OK
S_W7_5,W7,2025-08-25 01:25:00,19.3,54.3,68.1,OK
S_W20_4,W20,2025-08-25 02:10:00,24.9,70.0,72.2,OK
S_W27_4,W27,2025-08-25 00:05:00,30.1,50.7,86.5,OK
S_W15_5,W15,2025-08-25 00:55:00,29.8,60.0,52.7,OK
S_W43_2,W43,2025-08-25 04:05:00,27.5,57.0,95.9,OK
S_W22_1,W22,2025-08-25 04:40:00,27.3,57.4,64.0,OK
S_W40_1,W40,2025-08-25 02:05:00,26.2,45.9,95.4,OK
S_W32_5,W32,2025-08-25 02:20:00,23.3,56.1,57.3,OK
S_W34_5,W34,2025-08-25 03:50:00,28.2,58.8,61.0,OK
S_W43_1,W43,2025-08-25 00:55:00,100.0,60.2,64.4,MALFUNCTION
S_W49_1,W49,2025-08-25 00:35:00,22.3,58.7,94.9,OK
S_W35_4,W35,2025-08-25 01:20:00,27.4,52.7,73.9,OK
S_W47_1,W47,2025-08-25 03:05:00,21.6,60.8,55.7,OK
S_W14_4,W14,2025-08-25 03:00:00,100.0,64.2,56.2,MALFUNCTION
S_W25_4,W25,2025-08-25 01:35:00,24.0,62.0,80.8,OK
S_W26_5,W26,2025-08-25 02:35:00,23.8,62.8,97.3,OK
S_W15_3,W15,2025-08-25 02:55:00,23.2,60.9,55.7,OK
S_W16_5,W16,2025-08-25 01:25:00,21.8,52.2,96.9,OK
S_W21_4,W21,2025-08-25 01:45:00,23.8,61.8,96.0,OK
S_W48_3,W48,2025-08-25 01:20:00,19.7,64.3,84.8,OK
S_W32_1,W32,2025-08-25 01:35:00,24.6,60.0,63.4,OK
S_W29_5,W29,2025-08-25 03:50:00,25.2,52.7,52.7,OK
S_W38_1,W38,2025-08-25 03:10:00,26.2,62.1,52.5,OK
S_W32_1,W32,2025-08-25 02:00:00,28.6,56.4,63.2,OK
S_W23_2,W23,2025-08-25 02:20:00,26.4,64.5,83.4,OK
S_W49_2,W49,2025-08-25 00:45:00,21.4,62.4,98.5,OK
S_W13_5,W13,2025-08-25 01:50:00,27.3,95.0,82.6,OK
S_W40_5,W40,2025-08-25 03:00:00,17.6,67.2,96.2,OK
S_W38_4,W38,2025-08-25 02:40:00,27.1,62.1,57.6,OK
S_W11_1,W11,2025-08-25 00:25:00,24.8,59.8,58.1,OK
S_W40_2,W40,2025-08-25 00:40:00,100.0,55.1,57.1,MALFUNCTION
S_W9_5,W9,2025-08-25 02:30:00,29.6,57.9,68.2,OK
S_W3_3,W3,2025-08-25 01:25:00,29.2,69.8,71.6,OK
S_W26_1,W26,2025-08-25 00:35:00,24.8,63.6,55.1,OK
S_W49_4,W49,2025-08-25 02:40:00,28.8,51.3,99.7,OK
S_W24_2,W24,2025-08-25 02:30:00,28.5,53.9,80.1,OK
S_W12_3,W12,2025-08-25 03:10:00,25.9,53.2,61.2,OK
S_W23_5,W23,2025-08-25 01:15:00,25.0,60.1,76.5,OK
S_W7_5,W7,2025-08-25 00:20:00,21.0,63.4,83.2,OK
S_W12_4,W12,2025-08-25 01:30:00,25.3,59.4,52.9,OK
S_W49_3,W49,2025-08-25 00:10:00,24.1,59.3,97.4,OK
S_W46_4,W46,2025-08-25 01:35:00,31.0,57.4,97.1,OK
S_W7_4,W7,2025-08-25 02:25:00,23.0,51.5,99.7,OK
S_W50_1,W50,2025-08-25 00:10:00,22.5,57.8,57.1,OK
S_W44_4,W44,2025-08-25 00:35:00,25.0,64.2,99.1,OK
S_W13_3,W13,2025-08-25 01:20:00,23.6,58.5,53.6,OK
S_W23_4,W23,2025-08-25 02:30:00,26.1,51.3,69.4,OK
S_W39_4,W39,2025-08-25 01:45:00,22.4,55.2,61.9,OK
S_W45_1,W45,2025-08-25 02:55:00,27.6,65.6,88.5,OK
S_W7_3,W7,2025-08-25 01:10:00,27.0,63.8,51.6,OK
S_W5_2,W5,2025-08-25 03:30:00,21.6,56.5,87.5,OK
S_W32_1,W32,2025-08-25 02:55:00,24.0,64.7,57.2,OK
S_W50_2,W50,2025-08-25 04:00:00,26.0,59.8,75.5,OK
S_W41_1,W41,2025-08-25 01:30:00,22.4,62.9,86.6,OK
S_W46_1,W46,2025-08-25 04:25:00,26.8,57.0,54.9,OK
S_W7_3,W7,2025-08-25 04:10:00,25.4,58.6,54.1,OK
S_W14_3,W14,2025-08-25 00:50:00,27.8,60.7,75.1,OK
S_W22_2,W22,2025-08-25 02:00:00,20.5,65.3,80.4,OK
S_W28_3,W28,2025-08-25 04:05:00,19.9,56.9,96.9,OK
S_W32_2,W32,2025-08-25 03:10:00,27.2,61.0,73.5,OK
S_W19_5,W19,2025-08-25 01:30:00,25.9,62.5,73.4,OK
S_W48_5,W48,2025-08-25 01:20:00,28.9,56.6,71.6,OK
S_W45_4,W45,2025-08-25 02:15:00,23.4,59.5,75.3,OK
S_W31_3,W31,2025-08-25 01:35:00,23.3,54.1,86.8,OK
S_W49_3,W49,2025-08-25 04:15:00,21.1,57.3,70.3,OK
S_W27_5,W27,2025-08-25 01:05:00,17.5,54.8,69.9,OK
S_W32_4,W32,2025-08-25 02:05:00,27.4,62.3,91.6,OK
S_W4_2,W4,2025-08-25 00:55:00,25.7,48.9,53.8,OK
S_W32_2,W32,2025-08-25 03:35:00,21.7,59.2,76.2,OK
S_W4_3,W4,2025-08-25 01:20:00,27.5,66.9,85.8,OK
S_W40_3,W40,2025-08-25 03:50:00,25.2,59.4,87.5,OK
S_W41_4,W41,2025-08-25 02:10:00,20.5,64.2,73.0,OK
S_W27_4,W27,2025-08-25 01:50:00,28.3,60.5,70.2,OK
S_W14_2,W14,2025-08-25 03:45:00,24.3,58.9,62.8,OK
S_W37_2,W37,2025-08-25 04:05:00,27.3,67.2,55.9,OK
S_W7_2,W7,2025-08-25 00:05:00,26.3,61.0,77.5,OK
S_W36_4,W36,2025-08-25 02:50:00,24.5,65.6,80.8,OK
S_W24_5,W24,2025-08-25 01:35:00,23.1,53.9,70.7,OK
S_W42_2,W42,2025-08-25 03:25:00,28.0,55.3,96.9,OK
S_W50_2,W50,2025-08-25 01:10:00,28.0,65.6,72.7,OK
S_W49_5,W49,2025-08-25 01:55:00,19.1,65.9,79.3,OK
S_W20_5,W20,2025-08-25 02:35:00,26.5,56.3,58.7,OK
S_W28_1,W28,2025-08-25 00:20:00,24.9,63.5,95.6,OK
S_W21_3,W21,2025-08-25 03:55:00,26.0,57.4,60.4,OK
S_W12_3,W12,2025-08-25 02:40:00,23.9,60.9,74.0,OK
S_W31_1,W31,2025-08-25 04:25:00,26.0,61.1,82.3,OK
S_W16_5,W16,2025-08-25 04:35:00,25.8,57.5,66.8,OK
S_W3_1,W3,2025-08-25 04:10:00,24.7,58.6,58.4,OK
S_W41_4,W41,2025-08-25 03:15:00,25.9,67.4,61.1,OK
S_W21_5,W21,2025-08-25 02:45:00,25.5,58.2,60.0,OK
S_W20_1,W20,2025-08-25 04:45:00,25.3,62.9,80.9,OK
S_W26_2,W26,2025-08-25 01:25:00,24.2,63.4,96.9,OK
S_W21_2,W21,2025-08-25 04:15:00,28.5,63.9,65.6,OK
S_W18_2,W18,2025-08-25 00:30:00,33.3,56.5,98.2,OK
S_W46_1,W46,2025-08-25 01:45:00,18.9,56.5,92.9,OK
S_W31_2,W31,2025-08-25 03:15:00,24.5,57.4,50.7,OK
S_W1_3,W1,2025-08-25 02:15:00,25.0,59.2,50.1,OK
S_W2_5,W2,2025-08-25 01:35:00,100.0,60.3,72.2,MALFUNCTION
S_W44_3,W44,2025-08-25 03:25:00,26.8,57.1,50.4,OK
S_W41_3,W41,2025-08-25 00:15:00,23.5,60.9,83.3,OK
S_W5_5,W5,2025-08-25 02:55:00,24.5,47.9,50.8,OK
S_W41_2,W41,2025-08-25 00:20:00,27.2,67.1,56.0,OK
S_W2_5,W2,2025-08-25 04:15:00,28.4,56.7,73.5,OK
S_W1_5,W1,2025-08-25 02:45:00,24.6,51.5,55.8,OK
S_W44_2,W44,2025-08-25 01:05:00,20.8,48.8,94.0,OK
S_W49_5,W49,2025-08-25 03:15:00,32.4,57.5,59.2,OK
S_W16_2,W16,2025-08-25 01:20:00,27.4,54.9,52.6,OK
S_W8_5,W8,2025-08-25 02:40:00,-100.0,55.4,82.9,MALFUNCTION
S_W7_4,W7,2025-08-25 02:05:00,20.5,63.1,77.0,OK
S_W9_2,W9,2025-08-25 02:40:00,30.7,58.7,71.8,OK
S_W42_4,W42,2025-08-25 01:40:00,27.8,56.6,69.8,OK
S_W49_5,W49,2025-08-25 01:10:00,22.9,63.1,86.6,OK
S_W22_2,W22,2025-08-25 03:20:00,27.6,64.5,66.2,OK
S_W33_1,W33,2025-08-25 03:30:00,26.0,67.1,78.0,OK
S_W48_3,W48,2025-08-25 03:00:00,25.3,61.3,71.1,OK
S_W48_4,W48,2025-08-25 03:30:00,23.6,57.1,56.5,OK
S_W27_3,W27,2025-08-25 00:35:00,23.5,68.4,70.0,OK
S_W9_5,W9,2025-08-25 03:40:00,26.7,60.1,50.2,OK
S_W25_1,W25,2025-08-25 02:15:00,27.2,57.4,64.4,OK
S_W9_4,W9,2025-08-25 00:25:00,28.0,64.6,54.7,OK
S_W7_5,W7,2025-08-25 02:35:00,23.3,61.8,89.4,OK
S_W22_4,W22,2025-08-25 00:20:00,27.2,59.6,65.7,OK
S_W30_2,W30,2025-08-25 02:40:00,24.8,58.0,87.1,OK
S_W8_1,W8,2025-08-25 03:45:00,24.1,71.3,93.7,OK
S_W1_4,W1,2025-08-25 01:20:00,27.1,52.9,95.8,OK
S_W25_2,W25,2025-08-25 00:15:00,23.7,52.8,69.3,OK
S_W12_2,W12,2025-08-25 01:35:00,28.2,60.1,74.6,OK
S_W50_1,W50,2025-08-25 03:25:00,26.7,53.9,80.5,OK
S_W32_5,W32,2025-08-25 02:30:00,27.9,63.8,50.9,OK
S_W32_4,W32,2025-08-25 00:05:00,24.7,66.2,52.6,OK
S_W20_5,W20,2025-08-25 02:25:00,20.9,58.7,97.6,OK
S_W3_1,W3,2025-08-25 03:05:00,25.2,65.8,50.0,OK
S_W12_3,W12,2025-08-25 00:20:00,25.1,60.7,69.6,OK
S_W45_2,W45,2025-08-25 02:45:00,26.9,63.3,91.5,OK
S_W10_2,W10,2025-08-25 02:20:00,24.7,61.3,51.1,OK
S_W6_3,W6,2025-08-25 02:55:00,20.1,65.4,71.6,OK
S_W39_1,W39,2025-08-25 01:15:00,26.7,55.8,59.4,OK
S_W50_3,W50,2025-08-25 00:25:00,23.9,56.5,91.9,OK
S_W6_2,W6,2025-08-25 00:30:00,25.0,54.2,61.0,OK
S_W38_1,W38,2025-08-25 00:25:00,27.7,57.9,93.1,OK
S_W41_2,W41,2025-08-25 00:40:00,19.0,0.0,57.1,OK
S_W46_3,W46,2025-08-25 00:45:00,24.6,69.2,52.6,OK
S_W30_3,W30,2025-08-25 04:10:00,28.1,55.4,75.6,OK
S_W26_5,W26,2025-08-25 02:50:00,27.4,64.3,85.6,OK
S_W40_4,W40,2025-08-25 01:15:00,18.9,58.5,87.9,OK
S_W40_1,W40,2025-08-25 02:25:00,25.9,65.9,89.9,OK
S_W44_2,W44,2025-08-25 01:15:00,23.8,56.2,63.7,OK
S_W14_2,W14,2025-08-25 03:40:00,23.1,60.1,71.7,OK
S_W11_1,W11,2025-08-25 00:30:00,24.2,56.8,81.7,OK
S_W43_4,W43,2025-08-25 01:15:00,21.3,58.0,67.8,OK
S_W6_5,W6,2025-08-25 03:30:00,19.9,54.0,98.3,OK
S_W10_5,W10,2025-08-25 01:55:00,24.6,57.8,78.6,OK
S_W44_5,W44,2025-08-25 01:10:00,26.1,61.8,54.3,OK
S_W13_4,W13,2025-08-25 03:00:00,26.5,57.6,52.9,OK
S_W7_2,W7,2025-08-25 00:15:00,24.8,66.0,64.3,OK
S_W1_1,W1,2025-08-25 00:25:00,28.9,60.7,67.0,OK
S_W18_1,W18,2025-08-25 01:05:00,21.2,65.2,87.7,OK
S_W42_4,W42,2025-08-25 03:35:00,30.4,55.4,72.6,OK
S_W43_2,W43,2025-08-25 01:40:00,25.5,58.9,66.4,OK
S_W7_1,W7,2025-08-25 00:15:00,22.9,61.3,87.0,OK
S_W39_5,W39,2025-08-25 00:35:00,28.8,56.4,73.0,OK
S_W35_2,W35,2025-08-25 02:55:00,26.3,55.6,80.0,OK
S_W5_2,W5,2025-08-25 03:20:00,29.9,56.1,75.5,OK
S_W46_5,W46,2025-08-25 00:10:00,22.0,55.3,58.6,OK
S_W17_3,W17,2025-08-25 03:05:00,22.3,65.9,89.6,OK
S_W36_1,W36,2025-08-25 01:20:00,27.9,57.4,59.0,OK
S_W30_2,W30,2025-08-25 03:20:00,23.2,65.9,61.1,OK
S_W41_2,W41,2025-08-25 02:40:00,26.1,60.0,75.3,OK
S_W33_1,W33,2025-08-25 01:55:00,21.3,63.6,78.7,OK
S_W10_5,W10,2025-08-25 01:10:00,31.8,65.8,55.1,OK
S_W20_2,W20,2025-08-25 03:35:00,30.2,70.1,93.3,OK
S_W29_3,W29,2025-08-25 03:00:00,26.1,61.4,68.1,OK
S_W16_4,W16,2025-08-25 02:35:00,22.8,50.9,52.4,OK
S_W40_3,W40,2025-08-25 00:10:00,27.8,57.7,74.5,OK
S_W43_2,W43,2025-08-25 03:00:00,18.3,61.8,56.1,OK
S_W26_2,W26,2025-08-25 01:05:00,22.9,66.0,89.3,OK
S_W49_2,W49,2025-08-25 00:25:00,27.1,66.5,60.9,OK
S_W44_2,W44,2025-08-25 03:35:00,24.7,58.0,66.1,OK
S_W8_3,W8,2025-08-25 03:30:00,29.2,60.7,78.6,OK
S_W7_3,W7,2025-08-25 02:00:00,16.8,56.8,84.6,OK
S_W44_3,W44,2025-08-25 00:15:00,27.1,57.1,80.0,OK
S_W24_5,W24,2025-08-25 03:50:00,27.1,61.6,57.9,OK
S_W9_4,W9,2025-08-25 03:15:00,32.8,56.6,68.9,OK
S_W39_4,W39,2025-08-25 01:40:00,27.8,55.1,57.4,OK
S_W28_5,W28,2025-08-25 00:50:00,28.1,63.9,63.1,OK
S_W4_1,W4,2025-08-25 03:50:00,27.7,57.3,53.3,OK
S_W46_1,W46,2025-08-25 03:00:00,19.4,69.1,75.1,OK
S_W22_2,W22,2025-08-25 00:10:00,24.2,54.8,78.4,OK
S_W39_5,W39,2025-08-25 00:25:00,23.9,66.8,81.9,OK
S_W24_2,W24,2025-08-25 03:15:00,23.7,68.5,92.7,OK
S_W26_2,W26,2025-08-25 02:55:00,22.5,59.0,65.8,OK
S_W39_3,W39,2025-08-25 00:40:00,23.3,64.7,97.9,OK
S_W12_2,W12,2025-08-25 02:35:00,30.7,0.0,99.0,OK
S_W16_5,W16,2025-08-25 02:10:00,28.1,0.0,63.7,OK
S_W24_3,W24,2025-08-25 02:35:00,26.3,63.9,59.3,OK
S_W42_4,W42,2025-08-25 01:25:00,26.2,56.8,69.8,OK
S_W14_4,W14,2025-08-25 00:35:00,25.9,60.5,79.8,OK
S_W26_3,W26,2025-08-25 02:15:00,23.5,69.8,61.3,OK
S_W13_3,W13,2025-08-25 04:15:00,28.7,62.2,64.6,OK
S_W18_5,W18,2025-08-25 03:40:00,31.7,56.7,56.5,OK
S_W3_2,W3,2025-08-25 03:55:00,20.5,59.5,90.0,OK
S_W7_1,W7,2025-08-25 01:35:00,23.1,66.4,83.5,OK
S_W34_3,W34,2025-08-25 02:45:00,32.2,60.6,58.5,OK
S_W45_3,W45,2025-08-25 01:05:00,26.8,58.6,86.1,OK
S_W2_4,W2,2025-08-25 03:25:00,21.6,59.3,84.1,OK
S_W36_3,W36,2025-08-25 02:25:00,24.8,52.2,51.0,OK
S_W3_5,W3,2025-08-25 00:05:00,21.3,66.8,71.8,OK
S_W5_5,W5,2025-08-25 03:00:00,24.6,68.9,64.3,OK
S_W25_3,W25,2025-08-25 02:30:00,24.0,55.1,85.7,OK
S_W9_4,W9,2025-08-25 00:15:00,28.4,56.0,99.4,OK
S_W12_3,W12,2025-08-25 00:25:00,25.7,58.4,63.8,OK
S_W43_5,W43,2025-08-25 03:55:00,24.8,66.4,59.8,OK
S_W11_4,W11,2025-08-25 01:40:00,21.0,49.9,84.5,OK
S_W1_3,W1,2025-08-25 03:20:00,20.7,64.3,61.6,OK
S_W29_1,W29,2025-08-25 02:55:00,27.4,62.8,88.5,OK
S_W22_4,W22,2025-08-25 02:05:00,26.8,54.0,79.6,OK
S_W24_5,W24,2025-08-25 03:20:00,27.5,60.2,59.7,OK
S_W29_4,W29,2025-08-25 01:10:00,28.0,51.4,91.5,OK
S_W26_1,W26,2025-08-25 02:20:00,24.8,58.7,61.7,OK
S_W49_4,W49,2025-08-25 00:25:00,24.3,50.4,72.8,OK
S_W28_3,W28,2025-08-25 03:35:00,23.9,56.0,85.8,OK
S_W20_5,W20,2025-08-25 03:05:00,23.3,73.8,61.3,OK
S_W32_4,W32,2025-08-25 03:20:00,25.1,48.6,65.4,OK
S_W37_3,W37,2025-08-25 01:55:00,24.3,58.0,53.0,OK
S_W36_1,W36,2025-08-25 00:50:00,29.1,95.0,56.2,OK
S_W49_3,W49,2025-08-25 01:00:00,26.1,63.7,73.3,OK
S_W42_5,W42,2025-08-25 02:45:00,27.7,57.3,78.2,OK
S_W29_5,W29,2025-08-25 00:15:00,29.9,61.3,91.4,OK
S_W32_1,W32,2025-08-25 00:15:00,21.8,54.4,71.3,OK
S_W41_4,W41,2025-08-25 00:05:00,23.0,63.6,60.4,OK
S_W47_3,W47,2025-08-25 02:55:00,24.2,49.6,61.9,OK
S_W16_5,W16,2025-08-25 03:15:00,24.9,55.5,75.8,OK
S_W27_1,W27,2025-08-25 02:35:00,26.1,66.5,86.4,OK
S_W1_1,W1,2025-08-25 01:45:00,24.4,64.5,89.3,OK
S_W41_1,W41,2025-08-25 00:55:00,25.5,64.6,91.1,OK
S_W2_3,W2,2025-08-25 03:25:00,21.6,61.4,93.1,OK
S_W12_1,W12,2025-08-25 00:40:00,25.8,57.9,96.6,OK
S_W1_5,W1,2025-08-25 00:30:00,23.0,59.1,90.2,OK
S_W11_3,W11,2025-08-25 02:45:00,27.2,53.1,63.9,OK
S_W23_4,W23,2025-08-25 02:50:00,24.9,60.3,54.5,OK
S_W31_1,W31,2025-08-25 02:55:00,-100.0,59.9,80.6,MALFUNCTION
S_W38_5,W38,2025-08-25 02:35:00,23.7,59.9,78.4,OK
S_W47_4,W47,2025-08-25 00:55:00,23.9,67.2,92.5,OK
S_W46_3,W46,2025-08-25 03:25:00,22.1,69.8,56.2,OK
S_W39_1,W39,2025-08-25 01:35:00,25.6,60.0,68.1,OK
S_W46_2,W46,2025-08-25 04:25:00,27.6,54.7,90.5,OK
S_W3_5,W3,2025-08-25 01:30:00,26.4,53.6,50.0,OK
S_W32_4,W32,2025-08-25 03:45:00,25.3,54.7,83.7,OK
S_W36_2,W36,2025-08-25 01:55:00,27.4,64.0,69.3,OK
S_W34_4,W34,2025-08-25 00:15:00,20.9,64.7,55.6,OK
S_W26_1,W26,2025-08-25 01:30:00,28.2,60.1,63.2,OK
S_W47_5,W47,2025-08-25 02:10:00,21.4,57.9,83.2,OK
S_W17_2,W17,2025-08-25 01:15:00,29.1,60.4,77.2,OK
S_W16_1,W16,2025-08-25 03:45:00,23.0,59.8,50.9,OK
S_W23_3,W23,2025-08-25 03:55:00,23.2,61.4,98.5,OK
S_W15_4,W15,2025-08-25 03:55:00,24.3,57.5,99.7,OK
S_W5_4,W5,2025-08-25 04:20:00,26.4,62.6,52.0,OK
S_W3_2,W3,2025-08-25 02:45:00,23.5,57.1,76.8,OK
S_W22_3,W22,2025-08-25 00:25:00,23.5,46.9,93.7,OK
S_W19_2,W19,2025-08-25 02:25:00,25.7,54.9,71.8,OK
S_W8_4,W8,2025-08-25 00:40:00,24.6,55.9,71.0,OK
S_W23_4,W23,2025-08-25 03:30:00,27.1,65.7,69.5,OK
S_W45_4,W45,2025-08-25 04:00:00,24.0,50.1,97.2,OK
S_W44_5,W44,2025-08-25 03:05:00,28.1,54.5,55.6,OK
S_W16_1,W16,2025-08-25 01:55:00,26.4,63.2,94.0,OK
S_W19_1,W19,2025-08-25 02:35:00,27.3,55.1,92.3,OK
S_W9_5,W9,2025-08-25 03:10:00,20.3,63.9,95.2,OK
S_W7_4,W7,2025-08-25 03:20:00,27.1,69.1,73.3,OK
S_W22_1,W22,2025-08-25 03:20:00,24.5,58.5,63.4,OK
S_W26_5,W26,2025-08-25 00:20:00,24.1,62.8,73.1,OK
S_W36_2,W36,2025-08-25 00:40:00,31.4,62.6,61.3,OK
S_W14_1,W14,2025-08-25 00:40:00,25.6,59.6,99.4,OK
S_W1_2,W1,2025-08-25 04:10:00,25.9,59.9,54.0,OK
S_W33_5,W33,2025-08-25 04:20:00,21.9,63.6,98.0,OK
S_W46_2,W46,2025-08-25 03:35:00,23.7,60.4,88.6,OK
S_W13_5,W13,2025-08-25 00:35:00,23.9,57.1,51.0,OK
S_W2_5,W2,2025-08-25 02:10:00,25.0,63.4,78.8,OK
S_W4_4,W4,2025-08-25 00:30:00,25.1,63.8,60.7,OK
S_W15_5,W15,2025-08-25 03:25:00,26.3,60.9,87.1,OK
S_W50_5,W50,2025-08-25 00:35:00,23.9,55.8,81.5,OK
S_W37_1,W37,2025-08-25 03:15:00,34.7,63.6,95.3,OK
S_W1_5,W1,2025-08-25 02:25:00,29.9,62.2,78.7,OK
S_W31_2,W31,2025-08-25 01:15:00,30.2,56.9,72.3,OK
S_W31_2,W31,2025-08-25 00:25:00,24.9,64.7,85.3,OK
S_W9_3,W9,2025-08-25 03:55:00,-100.0,63.6,52.0,MALFUNCTION
S_W18_1,W18,2025-08-25 02:00:00,27.4,58.2,82.6,OK
S_W12_2,W12,2025-08-25 02:05:00,22.2,95.0,71.1,OK
S_W9_2,W9,2025-08-25 03:20:00,23.2,59.6,94.7,OK
S_W14_3,W14,2025-08-25 02:05:00,21.8,62.0,67.9,OK
S_W13_4,W13,2025-08-25 00:15:00,24.1,62.0,81.6,OK
S_W14_3,W14,2025-08-25 00:05:00,23.9,59.7,55.2,OK
S_W23_5,W23,2025-08-25 04:00:00,25.3,58.3,77.1,OK
S_W34_4,W34,2025-08-25 01:55:00,28.1,58.5,82.3,OK
S_W23_4,W23,2025-08-25 00:25:00,26.2,66.5,60.8,OK
S_W31_1,W31,2025-08-25 03:35:00,26.4,62.0,85.5,OK
S_W23_3,W23,2025-08-25 03:35:00,20.7,61.5,57.6,OK
S_W1_5,W1,2025-08-25 03:40:00,26.1,62.6,55.5,OK
S_W6_3,W6,2025-08-25 01:20:00,22.0,49.8,77.9,OK
S_W32_2,W32,2025-08-25 01:30:00,24.2,53.6,89.1,OK
S_W36_4,W36,2025-08-25 00:30:00,29.1,54.7,94.6,OK
S_W35_2,W35,2025-08-25 03:45:00,25.3,48.8,88.8,OK
S_W45_5,W45,2025-08-25 01:25:00,23.3,60.2,90.3,OK
S_W2_3,W2,2025-08-25 01:20:00,23.8,62.4,57.2,OK
S_W50_2,W50,2025-08-25 02:20:00,25.9,45.7,86.7,OK
S_W30_3,W30,2025-08-25 01:25:00,24.4,62.2,51.6,OK
S_W29_5,W29,2025-08-25 01:05:00,23.7,71.5,96.0,OK
S_W44_3,W44,2025-08-25 02:00:00,25.0,57.5,77.6,OK
S_W30_4,W30,2025-08-25 03:35:00,25.5,55.3,68.6,OK
S_W28_3,W28,2025-08-25 02:20:00,25.8,62.5,72.1,OK
S_W29_3,W29,2025-08-25 01:35:00,19.0,61.4,71.6,OK
S_W3_4,W3,2025-08-25 03:35:00,29.6,56.0,82.3,OK
S_W4_4,W4,2025-08-25 03:00:00,24.6,59.0,93.3,OK
S_W39_1,W39,2025-08-25 02:20:00,22.1,62.4,96.8,OK
S_W17_2,W17,2025-08-25 03:25:00,26.7,45.7,69.1,OK
S_W42_2,W42,2025-08-25 03:45:00,23.3,0.0,75.4,OK
S_W26_2,W26,2025-08-25 03:10:00,25.5,67.2,89.5,OK
S_W23_2,W23,2025-08-25 00:40:00,19.5,58.0,75.6,OK
S_W4_1,W4,2025-08-25 01:50:00,19.8,61.0,63.8,OK
S_W46_5,W46,2025-08-25 02:30:00,26.5,57.5,73.7,OK
S_W9_1,W9,2025-08-25 01:05:00,25.8,53.4,50.5,OK
S_W14_5,W14,2025-08-25 03:40:00,22.5,65.7,96.4,OK
S_W43_4,W43,2025-08-25 01:25:00,27.4,60.7,84.5,OK
S_W35_2,W35,2025-08-25 03:20:00,24.7,63.0,51.8,OK
S_W39_1,W39,2025-08-25 02:35:00,24.6,64.9,74.0,OK
S_W48_1,W48,2025-08-25 04:25:00,27.7,56.1,93.9,OK
S_W33_4,W33,2025-08-25 00:15:00,22.5,61.9,72.4,OK
S_W36_1,W36,2025-08-25 01:05:00,26.6,61.0,75.1,OK
S_W42_4,W42,2025-08-25 03:20:00,22.1,65.4,58.5,OK
S_W6_2,W6,2025-08-25 01:00:00,21.9,61.0,77.7,OK
S_W4_4,W4,2025-08-25 03:30:00,24.0,59.5,82.6,OK
S_W43_4,W43,2025-08-25 00:45:00,23.7,55.0,81.7,OK
S_W24_1,W24,2025-08-25 03:50:00,24.8,64.1,64.0,OK
S_W27_1,W27,2025-08-25 00:35:00,32.4,56.1,97.4,OK
S_W50_5,W50,2025-08-25 04:05:00,24.4,53.3,79.9,OK
S_W29_4,W29,2025-08-25 02:00:00,24.9,63.7,67.1,OK
S_W32_3,W32,2025-08-25 00:20:00,24.2,62.2,99.5,OK
S_W2_2,W2,2025-08-25 01:10:00,21.9,60.4,79.9,OK
S_W49_1,W49,2025-08-25 01:35:00,25.7,59.2,68.4,OK
S_W50_5,W50,2025-08-25 00:10:00,29.3,50.7,98.7,OK
S_W10_4,W10,2025-08-25 01:50:00,26.8,60.6,57.0,OK
S_W31_1,W31,2025-08-25 03:40:00,21.8,60.9,71.4,OK
S_W15_1,W15,2025-08-25 00:45:00,23.4,58.2,67.3,OK
S_W38_3,W38,2025-08-25 02:45:00,29.5,49.3,81.2,OK
S_W7_3,W7,2025-08-25 03:55:00,23.4,58.5,90.3,OK
S_W43_2,W43,2025-08-25 03:35:00,24.6,60.6,95.0,OK
S_W18_3,W18,2025-08-25 02:00:00,19.0,68.1,59.5,OK
S_W9_2,W9,2025-08-25 01:40:00,25.1,66.3,87.0,OK
S_W8_5,W8,2025-08-25 03:05:00,25.0,55.6,96.0,OK
S_W48_1,W48,2025-08-25 02:30:00,21.9,60.8,71.7,OK
S_W35_5,W35,2025-08-25 01:30:00,19.7,61.7,69.7,OK
S_W50_3,W50,2025-08-25 00:20:00,22.7,59.1,58.3,OK
